month,year,month_number,start_date,end_date,bank_name,no_atms_on_site,no_atms_off_site,no_pos_on_line,no_pos_off_line,no_credit_cards,no_credit_card_atm_txn,no_credit_card_pos_txn,no_credit_card_atm_txn_value_in_mn,no_credit_card_pos_txn_value_in_mn,no_debit_cards,no_debit_card_atm_txn,no_debit_card_pos_txn,no_debit_card_atm_txn_value_in_mn,no_debit_card_pos_txn_value_in_mn
October,2018,10,10/1/2018,10/31/2018,CITY UNION BANK,938,700,9767,0,6224,561,21222,2.58233458,62.62540253,1880813,2477969,918108,10999.52774,1220.989607
October,2018,10,10/1/2018,10/31/2018,DCB BANK LTD,284,257,4003,0,64885,30627,136056,120.461601,143.161185,663487,542118,365942,2682.834449,674.003507
October,2018,10,10/1/2018,10/31/2018,DHANALAKSHMI BANK LTD,209,137,1075,0,6431,98,16322,0.35885,32.506689,560449,576893,242584,1874.54415,348.478711
October,2018,10,10/1/2018,10/31/2018,FEDERAL BANK LTD,1183,502,10001,0,0,0,0,0,0,7264747,7516185,3897529,36676.90898,5444.640017
October,2018,10,10/1/2018,10/31/2018,HDFC BANK LTD,5910,7111,435036,0,11940652,202780,44547080,1129.327961,163400.6619,26331355,37812886,48473183,195158.1962,74452.48488
October,2018,10,10/1/2018,10/31/2018,ICICI BANK LTD,5296,9220,354527,0,5709486,50728,21564174,175.6554736,61811.76311,44722752,34829187,40631376,173560.905,60449.97412
October,2018,10,10/1/2018,10/31/2018,IDFC Bank Limited,103,4,1709,0,0,0,0,0,0,1293605,2116343,1132464,6984.612591,986.9120528
October,2018,10,10/1/2018,10/31/2018,INDUSIND BANK LTD,1044,1354,74367,0,930286,18432,3229243,88.15302149,21241.00077,4330671,3488657,2661742,15897.8231,4136.870757
October,2018,10,10/1/2018,10/31/2018,JAMMU AND KASHMIR BANK,712,535,14875,0,135234,9271,227064,30.799402,883.375223,3953209,5756813,81121,28215.68609,227.828278
October,2018,10,10/1/2018,10/31/2018,KARNATAKA BANK LTD,706,820,14253,0,0,0,0,0,0,4707812,4885189,2700708,18984.94235,3200.598869
October,2018,10,10/1/2018,10/31/2018,KARUR VYSYA BANK LTD,770,1012,21825,0,0,0,0,0,0,3890167,6057084,2684026,26050.00094,3605.410191
October,2018,10,10/1/2018,10/31/2018,KOTAK MAHINDRA BANK LTD,1115,1138,18205,0,1790906,48056,5286208,185.2669731,15041.65193,11160266,8560501,9083017,33261.20352,11669.27968
October,2018,10,10/1/2018,10/31/2018,RATNAKAR BANK LIMITED,204,182,584109,0,1275769,85744,4040867,355.463185,14236.6125,928243,786658,519040,2764.488806,648.2268499
October,2018,10,10/1/2018,10/31/2018,SOUTH INDIAN BANK,730,592,10733,0,0,0,0,0,0,4256765,3080336,1778602,12515.71255,2477.623625
October,2018,10,10/1/2018,10/31/2018,TAMILNAD MERCANTILE BANK LTD,471,674,4800,0,17226,2213,44227,9.2508,165.0640793,1400811,4901880,473090,20067.3575,780.4507675
October,2018,10,10/1/2018,10/31/2018,THE LAXMI VILAS BANK LTD,441,602,5506,0,0,0,0,0,0,1354589,951292,285806,4247.8,482.0897
October,2018,10,10/1/2018,10/31/2018,YES BANK LTD,944,470,109839,0,386735,6202,1364060,26.52452849,3647.484597,2220706,4016909,3032948,15301.30165,4553.738728
October,2018,10,10/1/2018,10/31/2018,AMERICAN EXPRESS,0,0,41479,0,1335320,2870,6710153,20.19284,48277.18927,0,0,0,0,0
October,2018,10,10/1/2018,10/31/2018,BANK OF AMERICA,0,0,0,0,20571,199,65841,1.98231812,523.0171506,0,0,0,0,0
October,2018,10,10/1/2018,10/31/2018,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,2929,197,232,1.58279401,0.84101118
October,2018,10,10/1/2018,10/31/2018,CITI BANK,47,491,34418,0,2688594,41031,21980025,239.398901,49163.44725,1647615,2161927,5676208,8465.036084,9897.228173
October,2018,10,10/1/2018,10/31/2018,DBS BANK,7,27,0,0,0,0,0,0,0,2875157,942343,1260399,1771.843184,850.8725799
October,2018,10,10/1/2018,10/31/2018,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,120812,122662,218286,590.859791,356.555196
October,2018,10,10/1/2018,10/31/2018,HONGKONG AND SHANGHAI BKG CORPN,45,43,0,0,668974,5130,1848598,37.49117,5740.003757,415969,323529,655050,1573.289563,1146.786512
October,2018,10,10/1/2018,10/31/2018,STANDARD CHARTERED BANK LTD,102,142,0,0,1342825,6630,5154100,36.843251,12689.67315,1161774,2078595,3081895,6736.960788,3421.685225
October,2018,10,10/1/2018,10/31/2018,ADITYA BIRLA IDEA PAYMENTS BANK,0,0,0,0,0,0,0,0,0,3070,0,618,0,0.40446539
October,2018,10,10/1/2018,10/31/2018,AIRTEL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,2075045,0,609462,0,299.1523278
October,2018,10,10/1/2018,10/31/2018,FINO PAYMENTS BANK,0,0,0,0,0,0,0,0,0,282625,121194,40406,389.3510712,79.90011233
October,2018,10,10/1/2018,10/31/2018,INDIA POST PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,2018,10,10/1/2018,10/31/2018,JIO PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,2018,10,10/1/2018,10/31/2018,NSDL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,2018,10,10/1/2018,10/31/2018,PAYTM PAYMENTS BANK,1,0,0,0,0,0,0,0,0,41591670,1055199,2356723,2375.560177,1214.117289
October,2018,10,10/1/2018,10/31/2018,AU SMALL FINANCE BANK LIMITED,290,132,0,0,0,0,0,0,0,715715,539570,231134,2888.615646,383.5675294
October,2018,10,10/1/2018,10/31/2018,CAPITAL SMALL FINANCE BANK LIMITED,117,2,0,0,0,0,0,0,0,214332,120247,37398,373.098279,66.74826545
October,2018,10,10/1/2018,10/31/2018,FINCARE SMALL FINANCE BANK LIMITED,45,0,0,0,0,0,0,0,0,945598,271616,16179,1328.45,11.81
October,2018,10,10/1/2018,10/31/2018,EQUITAS SMALL FINANCE BANK LIMITED,321,0,0,0,0,0,0,0,0,462550,893579,143196,2895.6776,227.0131283
October,2018,10,10/1/2018,10/31/2018,ESAF SMALL FINANCE BANK LIMITED,103,2,0,0,0,0,0,0,0,2811109,614886,40651,3714.391571,46.91174088
October,2018,10,10/1/2018,10/31/2018,JANA SMALL FINANCE BANK LIMITED,113,2,0,0,0,0,0,0,0,20663,28067,10821,84.58982,8.78667882
October,2018,10,10/1/2018,10/31/2018,NORTH EAST SMALL FINANCE BANK LIMITED,0,0,0,0,0,0,0,0,0,14536,3122,790,11.008125,0.89158382
October,2018,10,10/1/2018,10/31/2018,SURYODAY SMALL FINANCE BANK LIMITED,24,1,0,0,0,0,0,0,0,10183,33202,6174,62.116,7.51728687
October,2018,10,10/1/2018,10/31/2018,UJJIVAN SMALL FINANCE BANK LIMITED,343,3,0,0,0,0,0,0,0,1725464,1427406,159676,5386.817752,134.2022547
October,2018,10,10/1/2018,10/31/2018,UTKARSH SMALL FINANCE BANK LIMITED,71,36,0,0,0,0,0,0,0,108059,156441,10946,461.95453,13.06296497
November,2018,11,11/1/2018,11/30/2018,ALLAHABAD BANK,769,232,3166,0,0,0,0,0,0,9502125,8768498,3642741,22230.93802,3445.615747
November,2018,11,11/1/2018,11/30/2018,ANDHRA BANK,3036,769,15428,0,289178,17419,551268,84.99237537,1375.891368,25975203,10377567,6547708,34908.59576,8223.165431
November,2018,11,11/1/2018,11/30/2018,BANK OF BARODA,6337,3264,68961,0,174606,7899,452440,31.23444857,1076.798263,57804228,20910945,12319534,90439.76914,15033.75754
November,2018,11,11/1/2018,11/30/2018,BANK OF INDIA,2852,3883,114769,0,190682,28789,383977,157.8882823,951.1580689,56946499,36068973,9864887,76118.96109,11324.51562
November,2018,11,11/1/2018,11/30/2018,BANK OF MAHARASHTRA,1322,555,3085,0,0,0,0,0,0,6945518,7149272,4422296,26732.48155,5344.099141
November,2018,11,11/1/2018,11/30/2018,CANARA BANK,4868,4170,20778,0,326325,36943,640549,187.4756862,1155.321907,47434792,23685358,11930861,99139.91178,15732.71217
November,2018,11,11/1/2018,11/30/2018,CENTRAL BANK OF INDIA,2753,1041,3420,0,94933,2403,154238,11.02204449,353.0980075,29870814,11873592,6567908,48735.49983,7524.360118
November,2018,11,11/1/2018,11/30/2018,CORPORATION BANK,2361,686,156283,0,108952,2199,154515,10.60075183,380.4702366,12923624,7525365,3840605,30848.686,5001.636773
November,2018,11,11/1/2018,11/30/2018,DENA BANK,1245,289,5142,0,0,0,0,0,0,10515684,4072474,1887820,11703.15087,2578.326155
November,2018,11,11/1/2018,11/30/2018,INDIAN BANK,3074,671,11060,0,87425,2860,135031,16.3,301.7,19095608,31945869,6559236,60053.4,7355.6
November,2018,11,11/1/2018,11/30/2018,INDIAN OVERSEAS BANK,2895,612,19750,0,56913,941,91877,3.825771,182.244067,15703969,12560757,4403093,52199.8131,6252.884499
November,2018,11,11/1/2018,11/30/2018,ORIENTAL BANK OF COMMERCE,2338,293,8182,0,0,0,0,0,0,10684146,5510187,3311816,24408.4,4272.4
November,2018,11,11/1/2018,11/30/2018,PUNJAB AND SIND BANK,1151,50,1066,0,0,0,0,0,0,3456533,1440997,423493,6069.358321,784.8236538
November,2018,11,11/1/2018,11/30/2018,PUNJAB NATIONAL BANK,5340,4089,59381,0,330284,8414,631956,36.8053531,1399.414294,68459717,24910858,13042202,112832.3855,19313.1944
November,2018,11,11/1/2018,11/30/2018,SYNDICATE BANK,4070,406,7652,0,47129,3842,162077,15.61805,371.772371,17167931,9368371,4807519,37273.29112,5860.891159
November,2018,11,11/1/2018,11/30/2018,UCO BANK,2158,410,4626,0,0,0,0,0,0,11051054,5622405,2691737,21866.27458,3737.522007
November,2018,11,11/1/2018,11/30/2018,UNION BANK OF INDIA,3797,2888,59238,0,169137,4176,210618,20.51235376,576.7403573,21028909,27099322,7823615,80339.74985,9772.241006
November,2018,11,11/1/2018,11/30/2018,UNITED BANK OF INDIA,1027,1075,4499,0,7304,265,8390,1.0678,21.94849807,14159243,7426149,1902464,27379.17279,2701.843928
November,2018,11,11/1/2018,11/30/2018,VIJAYA BANK,1685,479,7407,0,67761,12430,134979,56.75112856,351.3268331,6952868,6131879,2261316,19902.24366,3302.835273
November,2018,11,11/1/2018,11/30/2018,IDBI LTD,2198,1522,31308,0,30654,834,122350,4.19820121,298.556144,12407298,9303685,4569038,41170.10678,6716.450778
November,2018,11,11/1/2018,11/30/2018,STATE BANK OF INDIA,25804,32749,574359,0,7306243,134426,22856602,519.326829,89811.32525,323092753,402154648,108956285,1068189.111,166493.8437
November,2018,11,11/1/2018,11/30/2018,AXIS BANK LTD,2101,10590,494230,0,5245839,90217,13976361,394.42867,51314.64051,26978062,28562200,26029727,144057.8707,40201.63406
November,2018,11,11/1/2018,11/30/2018,BANDHAN BANK LTD,478,0,24693,0,0,0,0,0,0,3287541,1994614,668601,6975.877536,1094.393452
November,2018,11,11/1/2018,11/30/2018,CATHOLIC SYRIAN BANK LTD,223,45,0,0,0,0,0,0,0,1253675,640074,199385,2060.389762,334.9554784
November,2018,11,11/1/2018,11/30/2018,CITY UNION BANK,941,700,9692,0,6333,591,19670,2.5979,57.59636893,1889311,2309494,880442,10106.57356,1164.788315
November,2018,11,11/1/2018,11/30/2018,DCB BANK LTD,286,261,4371,0,65406,30221,127179,128.618935,132.157104,704063,514073,358992,2570.373418,690.096671
November,2018,11,11/1/2018,11/30/2018,DHANALAKSHMI BANK LTD,209,137,1110,0,6441,89,15716,0.325274,31.76852,557743,552008,233823,1786.1617,343.98665
November,2018,11,11/1/2018,11/30/2018,FEDERAL BANK LTD,1185,500,9765,0,0,0,0,0,0,7370079,7472400,3879599,36376.90281,5470.137607
November,2018,11,11/1/2018,11/30/2018,HDFC BANK LTD,5918,7126,444512,0,12057532,179844,40173574,1031.412556,148642.9085,26653087,36671900,45845008,190961.0005,70284.088
November,2018,11,11/1/2018,11/30/2018,ICICI BANK LTD,5296,9413,360953,0,5821171,46365,19651886,167.296194,55807.21448,44964741,33945757,37600900,172642.9158,57281.54446
November,2018,11,11/1/2018,11/30/2018,IDFC Bank Limited,106,5,1720,0,0,0,0,0,0,1327642,2049797,1132817,7076.332286,1067.762095
November,2018,11,11/1/2018,11/30/2018,INDUSIND BANK LTD,1049,1382,87977,0,953590,17190,3009443,84.30468395,21924.59745,4481242,3457849,2519628,15872.71492,4166.1
November,2018,11,11/1/2018,11/30/2018,JAMMU AND KASHMIR BANK,721,534,15236,0,136130,8142,215843,27.80063754,861.9274199,3978473,5756813,81121,28215.68609,227.828278
November,2018,11,11/1/2018,11/30/2018,KARNATAKA BANK LTD,739,819,14281,0,0,0,0,0,0,4759678,4626162,2581651,18311.95161,3131.734207
November,2018,11,11/1/2018,11/30/2018,KARUR VYSYA BANK LTD,732,1011,21858,0,0,0,0,0,0,3912032,5724305,2586495,24645.49645,3462.901048
November,2018,11,11/1/2018,11/30/2018,KOTAK MAHINDRA BANK LTD,1128,1136,19551,0,1804388,43666,4872349,176.4911134,13792.8505,11294918,8282988,8851100,33111.56955,12148.25817
November,2018,11,11/1/2018,11/30/2018,RATNAKAR BANK LIMITED,206,182,611212,0,1330710,61354,3661202,244.9886549,13423.02972,980778,763929,523555,2755.848173,684.7937011
November,2018,11,11/1/2018,11/30/2018,SOUTH INDIAN BANK,728,596,10917,0,0,0,0,0,0,4272949,2993507,1725256,12189.54774,2454.938043
November,2018,11,11/1/2018,11/30/2018,TAMILNAD MERCANTILE BANK LTD,472,679,4742,0,17425,2260,43863,9.654247,158.3286835,1427096,4683623,487242,18973.7011,786.4534045
November,2018,11,11/1/2018,11/30/2018,THE LAXMI VILAS BANK LTD,444,601,5452,0,0,0,0,0,0,1361473,891781,271205,3983.7,455.494
November,2018,11,11/1/2018,11/30/2018,YES BANK LTD,946,472,113031,0,405231,5703,1273471,25.314384,3615.548921,2252612,3838924,2984781,15088.79319,4693.378943
November,2018,11,11/1/2018,11/30/2018,AMERICAN EXPRESS,0,0,41782,0,1355696,2955,6298210,20.9086,46732.09016,0,0,0,0,0
November,2018,11,11/1/2018,11/30/2018,BANK OF AMERICA,0,0,0,0,21085,157,59987,1.48390622,439.424415,0,0,0,0,0
November,2018,11,11/1/2018,11/30/2018,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,2829,159,193,1.27592199,0.70613501
November,2018,11,11/1/2018,11/30/2018,CITI BANK,47,485,34214,0,2695010,37667,19501419,222.736546,44056.23986,1648585,2147950,5227430,8715.228685,9485.999758
November,2018,11,11/1/2018,11/30/2018,DBS BANK,7,27,0,0,0,0,0,0,0,2926196,867538,1228276,1742.058917,906.595767
November,2018,11,11/1/2018,11/30/2018,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,122146,117588,208094,572.909433,345.288294
November,2018,11,11/1/2018,11/30/2018,HONGKONG AND SHANGHAI BKG CORPN,45,43,0,0,679150,4585,1687057,32.900642,5337.337269,420953,317584,605972,1588.884851,1114.846309
November,2018,11,11/1/2018,11/30/2018,STANDARD CHARTERED BANK LTD,102,141,0,0,1346703,5708,4567756,32.003603,11277.72762,1128438,2018171,2957789,6785.042621,3440.410693
November,2018,11,11/1/2018,11/30/2018,ADITYA BIRLA IDEA PAYMENTS BANK,0,0,0,0,0,0,0,0,0,3425,0,1272,0,1.42477265
November,2018,11,11/1/2018,11/30/2018,AIRTEL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,2269955,0,811568,0,395.4968338
November,2018,11,11/1/2018,11/30/2018,FINO PAYMENTS BANK,0,0,0,0,0,0,0,0,0,282869,113482,46760,338.762188,43.32458808
November,2018,11,11/1/2018,11/30/2018,INDIA POST PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,2018,11,11/1/2018,11/30/2018,JIO PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,2018,11,11/1/2018,11/30/2018,NSDL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,16,0,41,0,0.00055904
November,2018,11,11/1/2018,11/30/2018,PAYTM PAYMENTS BANK,1,0,0,0,0,0,0,0,0,41591646,1006557,2772703,2390.307798,1546.343608
November,2018,11,11/1/2018,11/30/2018,AU SMALL FINANCE BANK LIMITED,290,171,0,0,0,0,0,0,0,749533,485127,216854,2636.466489,370.2325817
November,2018,11,11/1/2018,11/30/2018,CAPITAL SMALL FINANCE BANK LIMITED,118,2,0,0,0,0,0,0,0,152131,108971,35901,362.516395,66.64652234
November,2018,11,11/1/2018,11/30/2018,FINCARE SMALL FINANCE BANK LIMITED,50,0,0,0,0,0,0,0,0,983313,184355,16724,787.52,13.12
November,2018,11,11/1/2018,11/30/2018,EQUITAS SMALL FINANCE BANK LIMITED,321,0,0,0,0,0,0,0,0,474263,847635,138324,2730.2213,229.9335179
November,2018,11,11/1/2018,11/30/2018,ESAF SMALL FINANCE BANK LIMITED,110,2,0,0,0,0,0,0,0,2861996,609014,42851,3540.1,50
November,2018,11,11/1/2018,11/30/2018,JANA SMALL FINANCE BANK LIMITED,115,2,0,0,0,0,0,0,0,25304,54332,14010,155.251401,11.26837823
November,2018,11,11/1/2018,11/30/2018,NORTH EAST SMALL FINANCE BANK LIMITED,0,0,0,0,0,0,0,0,0,17486,4100,912,13.606695,4.14190595
November,2018,11,11/1/2018,11/30/2018,SURYODAY SMALL FINANCE BANK LIMITED,24,1,0,0,0,0,0,0,0,6744,27607,6643,52.8812,8.09432061
November,2018,11,11/1/2018,11/30/2018,UJJIVAN SMALL FINANCE BANK LIMITED,361,3,0,0,0,0,0,0,0,1899708,1560028,166094,5845.9155,145.9154645
November,2018,11,11/1/2018,11/30/2018,UTKARSH SMALL FINANCE BANK LIMITED,72,36,0,0,0,0,0,0,0,110224,123576,12864,438.0821,14.281496
December,2018,12,12/1/2018,12/31/2018,ALLAHABAD BANK,773,233,3173,0,0,0,0,0,0,6900773,9222822,3263035,22300.99877,3316.769901
December,2018,12,12/1/2018,12/31/2018,ANDHRA BANK,3031,774,15472,0,293225,17281,584917,84.25428525,1432.379576,26337199,10374781,6785200,35222.22012,8688.068
December,2018,12,12/1/2018,12/31/2018,BANK OF BARODA,6410,3251,68490,0,187809,8640,511803,33.429271,1134.266583,58459198,21698668,12432217,91159.14741,14821.25942
December,2018,12,12/1/2018,12/31/2018,BANK OF INDIA,2605,3563,114789,0,189509,29099,347072,160.5425252,923.318856,57457382,38219350,9819253,74686.17066,10688.72497
December,2018,12,12/1/2018,12/31/2018,BANK OF MAHARASHTRA,1322,555,3105,0,0,0,0,0,0,7063774,7630677,4576594,26984.92869,5035.003015
December,2018,12,12/1/2018,12/31/2018,CANARA BANK,4854,4150,21228,0,338280,47587,707475,244.0906638,1424.470927,42651789,24545214,12404305,101998.2579,15944.77687
December,2018,12,12/1/2018,12/31/2018,CENTRAL BANK OF INDIA,2836,1051,3427,0,94075,2664,175745,11.86509625,390.4252608,30906134,12182352,5723169,47981.27868,7199.432559
December,2018,12,12/1/2018,12/31/2018,CORPORATION BANK,2369,680,160559,0,109370,2074,153972,10.3149453,373.5460282,12847987,7238715,3859261,29080.57271,4743.650064
December,2018,12,12/1/2018,12/31/2018,DENA BANK,1214,292,5227,0,0,0,0,0,0,11176117,4317522,1953382,11620.77771,2521.245238
December,2018,12,12/1/2018,12/31/2018,INDIAN BANK,3117,670,10878,0,87476,3065,147528,17.1,322.6,19145459,35116160,6764893,63967.2,6784
December,2018,12,12/1/2018,12/31/2018,INDIAN OVERSEAS BANK,2894,491,19750,0,57174,976,95505,3.562766,189.012079,16633451,13464034,4589508,55641.8889,6328.235823
December,2018,12,12/1/2018,12/31/2018,ORIENTAL BANK OF COMMERCE,2337,288,8342,0,0,0,0,0,0,10791313,5631368,3466692,24241.5,4199.9
December,2018,12,12/1/2018,12/31/2018,PUNJAB AND SIND BANK,1154,50,1066,0,0,0,0,0,0,3514457,1426081,430514,5828.747241,735.1305793
December,2018,12,12/1/2018,12/31/2018,PUNJAB NATIONAL BANK,5314,4012,61053,0,331069,8776,649489,39.15676723,1385.873657,69688097,25741269,13900003,113233.0716,18969.02107
December,2018,12,12/1/2018,12/31/2018,SYNDICATE BANK,4078,406,7614,0,46625,4010,181942,16.35133802,406.3977424,13154841,9658283,5064401,37941.2245,5917.424483
December,2018,12,12/1/2018,12/31/2018,UCO BANK,2151,395,4624,0,0,0,0,0,0,6264818,5807133,2886410,22175.66695,3685.12562
December,2018,12,12/1/2018,12/31/2018,UNION BANK OF INDIA,3783,2838,59751,0,47234,4054,219252,19.4350837,573.2724393,14778518,27834843,6004226,420380.1143,6977.60104
December,2018,12,12/1/2018,12/31/2018,UNITED BANK OF INDIA,1026,1051,4712,0,7353,271,8680,1.125,20.35185149,14160243,7453211,1964900,27331.36862,2500.152914
December,2018,12,12/1/2018,12/31/2018,VIJAYA BANK,1683,479,7505,0,69975,13586,136025,62.07939576,364.1503598,5324344,6376996,2401435,20547.62996,3351.295947
December,2018,12,12/1/2018,12/31/2018,IDBI LTD,2197,1516,31671,0,31363,868,125543,4.14988071,293.8962757,11845341,9502398,5822720,40911.37692,7829.598347
December,2018,12,12/1/2018,12/31/2018,STATE BANK OF INDIA,25625,32725,577288,0,7525239,149456,24963924,570.602267,92899.14173,311046955,457980402,108354686,1066365.182,153355.0185
December,2018,12,12/1/2018,12/31/2018,AXIS BANK LTD,2092,10613,507919,0,5449056,100194,14898728,427.620868,57061.38911,26165335,29179869,27426176,144539.853,40191.29334
December,2018,12,12/1/2018,12/31/2018,BANDHAN BANK LTD,480,0,25104,0,0,0,0,0,0,2637043,2002881,709421,7111.856822,1090.906031
December,2018,12,12/1/2018,12/31/2018,CATHOLIC SYRIAN BANK LTD,224,46,0,0,0,0,0,0,0,1302069,712229,227819,2271.437637,377.2598479
December,2018,12,12/1/2018,12/31/2018,CITY UNION BANK,955,701,9923,0,6390,645,21834,2.39377037,56.44444435,1896611,2365898,821064,10381.48415,1051.055332
December,2018,12,12/1/2018,12/31/2018,DCB BANK LTD,286,219,4547,0,69932,24915,132487,98.812572,145.990215,509147,541073,381952,2624.301964,679.964989
December,2018,12,12/1/2018,12/31/2018,DHANALAKSHMI BANK LTD,207,139,1123,0,6450,97,15516,0.3104,29.501573,394212,570614,250396,1846.1369,359.374654
December,2018,12,12/1/2018,12/31/2018,FEDERAL BANK LTD,1179,490,9483,0,0,0,0,0,0,5262853,7903812,4322677,39027.81701,6180.401199
December,2018,12,12/1/2018,12/31/2018,HDFC BANK LTD,5964,7196,446679,0,12234425,193251,43232633,1082.36879,153882.2263,26581644,38111706,48636829,190900.8662,72974.08559
December,2018,12,12/1/2018,12/31/2018,ICICI BANK LTD,5286,9658,370040,0,6040131,51175,21690534,179.082834,59496.1946,45397548,35145103,40446783,175553.0751,59906.26255
December,2018,12,12/1/2018,12/31/2018,IDFC Bank Limited,107,5,1736,0,0,0,0,0,0,1356805,2132738,1209549,7040.464377,1074.570277
December,2018,12,12/1/2018,12/31/2018,INDUSIND BANK LTD,1056,1397,90745,0,984854,19509,3224351,93.59230201,22275.07956,4610315,3551838,2688798,15592.54539,4188.259
December,2018,12,12/1/2018,12/31/2018,JAMMU AND KASHMIR BANK,726,551,15862,0,136153,8987,220291,29.97877323,894.4498432,3978473,5882081,59011,26990.1824,137.7722517
December,2018,12,12/1/2018,12/31/2018,KARNATAKA BANK LTD,716,830,13992,0,0,0,0,0,0,4847823,4866197,2778149,18954.22974,3225.880059
December,2018,12,12/1/2018,12/31/2018,KARUR VYSYA BANK LTD,729,918,21928,0,0,0,0,0,0,2816860,5995891,2516643,25668.36502,3283.538338
December,2018,12,12/1/2018,12/31/2018,KOTAK MAHINDRA BANK LTD,1134,1136,20949,0,1861687,48748,5320849,196.5414265,15079.13656,11694571,8688254,9410848,33651.34359,12398.28992
December,2018,12,12/1/2018,12/31/2018,RATNAKAR BANK LIMITED,208,182,652068,0,1432240,72390,4321595,280.5395021,15395.79147,790806,772931,555806,2673.353344,687.8155022
December,2018,12,12/1/2018,12/31/2018,SOUTH INDIAN BANK,728,601,10931,0,0,0,0,0,0,4413814,3193727,1943833,13097.4348,2780.815588
December,2018,12,12/1/2018,12/31/2018,TAMILNAD MERCANTILE BANK LTD,472,679,4737,0,17647,2202,46907,9.81749626,142.0035914,1459567,4903462,506268,19717.8871,785.3087028
December,2018,12,12/1/2018,12/31/2018,THE LAXMI VILAS BANK LTD,444,602,5449,0,0,0,0,0,0,1364747,948771,279812,4129.9,460.584
December,2018,12,12/1/2018,12/31/2018,YES BANK LTD,945,463,116894,0,427379,6368,1461658,27.27827219,4049.485817,2302961,3985852,3166654,15873.13349,4694.821405
December,2018,12,12/1/2018,12/31/2018,AMERICAN EXPRESS,0,0,41985,0,1370535,3136,6594826,22.292,46667.02435,0,0,0,0,0
December,2018,12,12/1/2018,12/31/2018,BANK OF AMERICA,0,0,0,0,21315,113,55432,0.86989504,418.0260296,0,0,0,0,0
December,2018,12,12/1/2018,12/31/2018,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,2816,197,159,1.61254567,0.47578578
December,2018,12,12/1/2018,12/31/2018,CITI BANK,47,487,34094,0,2699820,40414,21083937,234.073944,46398.42469,1649577,2310878,5788461,9442.830211,10523.40169
